,ref,ref_num,img,img_num,dist,qual,mos,dist_name,ocr_algo,target,cer,cer_comp,mos_fitted_total,model_params_total,mos_comp_fitted_total,model_params_comp_total,mos_fitted_total_overall,model_params_total_overall,mos_comp_fitted_total_overall,model_params_comp_total_overall,pearson,pearson_fitted,pearson_overall,pearson_fitted_overall,spearmanr,spearmanr_fitted,spearmanr_overall,spearmanr_fitted_overall,rmse,rmse_fitted,rmse_overall,rmse_fitted_overall
737,SCI04,4,SCI04_1_3,4,1,3,45.55747342,GN,ezocr,ref,0.23196881091617932,76.80311890838207,34.79062810430332,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],34.78763062096345,[1178.59519462   30.0320869   151.05931687   13.543464  ],41.10432650245457,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],41.10410977996476,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
738,SCI04,4,SCI04_1_4,4,1,4,31.43125571,GN,ezocr,ref,0.23391812865497075,76.60818713450293,34.722904898023216,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],34.71995142487489,[1178.59519462   30.0320869   151.05931687   13.543464  ],41.00863736325937,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],41.00841576038307,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
739,SCI04,4,SCI04_1_5,4,1,5,30.63541506,GN,ezocr,ref,0.23976608187134502,76.0233918128655,34.52543963463995,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],34.52261584247754,[1178.59519462   30.0320869   151.05931687   13.543464  ],40.7270257204118,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],40.72678984393569,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
740,SCI05,5,SCI05_1_1,5,1,1,61.39608939,GN,ezocr,ref,0.06299212598425197,93.7007874015748,46.433090141758385,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],46.423348712231494,[1178.59519462   30.0320869   151.05931687   13.543464  ],54.09127641516352,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],54.09121657111973,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
741,SCI05,5,SCI05_1_2,5,1,2,48.85258858,GN,ezocr,ref,0.05984251968503937,94.01574803149606,46.81335237724306,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],46.80337203679184,[1178.59519462   30.0320869   151.05931687   13.543464  ],54.44974985333556,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],54.449668504732514,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
742,SCI05,5,SCI05_1_3,5,1,3,46.31596433,GN,ezocr,ref,0.06614173228346457,93.38582677165354,46.06132500889771,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],46.05181451616599,[1178.59519462   30.0320869   151.05931687   13.543464  ],53.73825799630686,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],53.738217586251814,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
743,SCI05,5,SCI05_1_4,5,1,4,36.79643053,GN,ezocr,ref,0.05826771653543307,94.1732283464567,47.006728626724,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],46.99662571655043,[1178.59519462   30.0320869   151.05931687   13.543464  ],54.631057904412046,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],54.63096499266149,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
744,SCI05,5,SCI05_1_5,5,1,5,29.10093918,GN,ezocr,ref,0.08661417322834646,91.33858267716536,43.839575509330416,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],43.831396186435995,[1178.59519462   30.0320869   151.05931687   13.543464  ],51.57110366613006,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],51.571146064344305,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
745,SCI06,6,SCI06_1_1,6,1,1,66.18740005,GN,ezocr,ref,0.011531069827033953,98.8468930172966,53.857972945645315,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],53.84297684148993,[1178.59519462   30.0320869   151.05931687   13.543464  ],60.69475147189769,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],60.693987871858056,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
746,SCI06,6,SCI06_1_2,6,1,2,47.89856789,GN,ezocr,ref,0.004484304932735426,99.55156950672645,55.10294684620749,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],55.08693101133413,[1178.59519462   30.0320869   151.05931687   13.543464  ],61.734099694958786,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],61.73316236777823,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
747,SCI06,6,SCI06_1_3,6,1,3,39.8819261,GN,ezocr,ref,0.015374759769378604,98.46252402306213,53.2046251593606,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],53.19014690423526,[1178.59519462   30.0320869   151.05931687   13.543464  ],60.14259073302537,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],60.141912155432195,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
748,SCI06,6,SCI06_1_4,6,1,4,30.02280769,GN,ezocr,ref,0.017937219730941704,98.20627802690582,52.77884676616168,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],52.76469972903399,[1178.59519462   30.0320869   151.05931687   13.543464  ],59.78014952729882,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],59.77952404960836,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
749,SCI06,6,SCI06_1_5,6,1,5,27.16221438,GN,ezocr,ref,0.07303010890454836,92.69698910954516,45.2769739119301,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],45.26794251770268,[1178.59519462   30.0320869   151.05931687   13.543464  ],52.984803823939274,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],52.98479921205328,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
750,SCI07,7,SCI07_1_1,7,1,1,60.40194694,GN,ezocr,ref,0.05467625899280575,94.53237410071942,47.45598826539094,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],47.44559771700918,[1178.59519462   30.0320869   151.05931687   13.543464  ],55.0497788102457,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],55.04965741171887,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
751,SCI07,7,SCI07_1_2,7,1,2,44.04972056,GN,ezocr,ref,0.06474820143884892,93.5251798561151,46.22477486213552,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],46.21516315115595,[1178.59519462   30.0320869   151.05931687   13.543464  ],53.893781984082125,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],53.89373322402054,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
752,SCI07,7,SCI07_1_3,7,1,3,40.52685465,GN,ezocr,ref,0.051798561151079135,94.82014388489208,47.824396600519776,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],47.81376709531861,[1178.59519462   30.0320869   151.05931687   13.543464  ],55.39060294272349,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],55.39045650118601,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
753,SCI07,7,SCI07_1_4,7,1,4,32.89618569,GN,ezocr,ref,0.1366906474820144,86.33093525179856,39.607497977380945,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],39.60169797475253,[1178.59519462   30.0320869   151.05931687   13.543464  ],47.09985398798699,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],47.09989122406075,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
754,SCI07,7,SCI07_1_5,7,1,5,29.99501645,GN,ezocr,ref,0.16546762589928057,83.45323741007195,37.78700670563558,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],37.78222000197285,[1178.59519462   30.0320869   151.05931687   13.543464  ],44.98517269599188,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],44.98514164748408,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
755,SCI08,8,SCI08_1_1,8,1,1,62.85743569,GN,ezocr,ref,0.04741980474198047,95.25801952580196,48.39973373685757,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],48.38872530983055,[1178.59519462   30.0320869   151.05931687   13.543464  ],55.91844291870257,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],55.91825436019552,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
756,SCI08,8,SCI08_1_2,8,1,2,46.4977367,GN,ezocr,ref,0.0502092050209205,94.97907949790795,48.03114581736304,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],48.0203809626154,[1178.59519462   30.0320869   151.05931687   13.543464  ],55.580895114041596,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],55.58073395828315,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
757,SCI08,8,SCI08_1_3,8,1,3,40.83690494,GN,ezocr,ref,0.08461180846118084,91.53881915388192,44.042723090832396,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],44.034425200306735,[1178.59519462   30.0320869   151.05931687   13.543464  ],51.77365053348785,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],51.77368776326691,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
758,SCI08,8,SCI08_1_4,8,1,4,31.09156397,GN,ezocr,ref,0.24686192468619247,75.31380753138075,34.29692173974081,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],34.29425072127177,[1178.59519462   30.0320869   151.05931687   13.543464  ],40.396047889224974,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],40.39579547536863,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
759,SCI08,8,SCI08_1_5,8,1,5,29.67129705,GN,ezocr,ref,0.4374709437470944,56.25290562529056,31.078260928379905,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],31.078319719799,[1178.59519462   30.0320869   151.05931687   13.543464  ],34.73759553288028,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],34.73725592010532,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
760,SCI11,11,SCI11_1_1,11,1,1,61.25741413,GN,ezocr,ref,0.015089163237311385,98.49108367626886,53.25256091819688,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],53.23804506601448,[1178.59519462   30.0320869   151.05931687   13.543464  ],60.18326545651962,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],60.18258078626107,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
761,SCI11,11,SCI11_1_2,11,1,2,41.89073155,GN,ezocr,ref,0.05761316872427984,94.23868312757202,47.087747565013615,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],47.07759308222457,[1178.59519462   30.0320869   151.05931687   13.543464  ],54.70682612370638,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],54.706728242102415,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
762,SCI11,11,SCI11_1_3,11,1,3,37.26688707,GN,ezocr,ref,0.07613168724279835,92.38683127572016,44.93629238146946,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],44.927465826979805,[1178.59519462   30.0320869   151.05931687   13.543464  ],52.65372211840349,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],52.65373083712492,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
763,SCI11,11,SCI11_1_4,11,1,4,30.92701054,GN,ezocr,ref,0.4101508916323731,58.984910836762694,31.312103417238177,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],31.311899488463347,[1178.59519462   30.0320869   151.05931687   13.543464  ],35.25981573787658,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],35.25945224705826,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
764,SCI11,11,SCI11_1_5,11,1,5,26.15197867,GN,ezocr,ref,0.5198902606310014,48.01097393689986,30.600948442099252,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],30.60161740890274,[1178.59519462   30.0320869   151.05931687   13.543464  ],33.530057921932894,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],33.5298300950592,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
765,SCI12,12,SCI12_1_1,12,1,1,69.59271149,GN,ezocr,ref,0.029684601113172542,97.03153988868274,50.92309620540368,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],50.91033701175574,[1178.59519462   30.0320869   151.05931687   13.543464  ],58.174965842641086,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],58.1745501593581,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
766,SCI12,12,SCI12_1_2,12,1,2,53.08103691,GN,ezocr,ref,0.05102040816326531,94.89795918367348,47.925327756484876,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],47.91463228945092,[1178.59519462   30.0320869   151.05931687   13.543464  ],55.483586764222764,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],55.483433198599286,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
767,SCI12,12,SCI12_1_3,12,1,3,43.66090655,GN,ezocr,ref,0.05658627087198516,94.34137291280148,47.215623769331614,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],47.205387620270464,[1178.59519462   30.0320869   151.05931687   13.543464  ],54.82618364785003,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],54.82607777196331,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
768,SCI12,12,SCI12_1_4,12,1,4,34.48862807,GN,ezocr,ref,0.075139146567718,92.4860853432282,45.044488663134416,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],45.035597259273516,[1178.59519462   30.0320869   151.05931687   13.543464  ],52.75912793506586,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],52.75913256655619,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
769,SCI12,12,SCI12_1_5,12,1,5,29.11189217,GN,ezocr,ref,0.20686456400742115,79.31354359925788,35.75488824607123,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],35.751286064561164,[1178.59519462   30.0320869   151.05931687   13.543464  ],42.422422227080006,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],42.422272943916475,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
770,SCI15,15,SCI15_1_1,15,1,1,67.20984191,GN,ezocr,ref,0.0934656741108354,90.65343258891646,43.166236940737235,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],43.15844673388489,[1178.59519462   30.0320869   151.05931687   13.543464  ],50.89283428513636,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],50.89289030567792,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
771,SCI15,15,SCI15_1_2,15,1,2,49.80805332,GN,ezocr,ref,0.12985938792390406,87.0140612076096,40.09850005164003,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],40.092428853158516,[1178.59519462   30.0320869   151.05931687   13.543464  ],47.64721829294922,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],47.64726723954545,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
772,SCI15,15,SCI15_1_3,15,1,3,38.56241481,GN,ezocr,ref,0.1695616211745244,83.04383788254756,37.55761811041111,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],37.55296116640017,[1178.59519462   30.0320869   151.05931687   13.543464  ],44.707866346879655,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],44.70782401704166,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
773,SCI15,15,SCI15_1_4,15,1,4,32.71429388,GN,ezocr,ref,0.3093465674110835,69.06534325889164,32.72425830840143,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],32.722744279856386,[1178.59519462   30.0320869   151.05931687   13.543464  ],37.93176269545984,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],37.93140728575241,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
774,SCI15,15,SCI15_1_5,15,1,5,28.39170591,GN,ezocr,ref,0.41356492969396197,58.6435070306038,31.280245017044763,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],31.280075802492235,[1178.59519462   30.0320869   151.05931687   13.543464  ],35.19062529855182,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],35.19026431003071,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
775,SCI18,18,SCI18_1_1,18,1,1,69.3645502,GN,ezocr,ref,0.02577319587628866,97.42268041237114,51.52385902346623,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],51.510660269743184,[1178.59519462   30.0320869   151.05931687   13.543464  ],58.69931169277061,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],58.69883198503349,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
776,SCI18,18,SCI18_1_2,18,1,2,55.12645706,GN,ezocr,ref,0.002577319587628866,99.74226804123711,55.45066170133509,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],55.43435317447258,[1178.59519462   30.0320869   151.05931687   13.543464  ],62.02150750313331,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],62.020518944727094,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
777,SCI18,18,SCI18_1_3,18,1,3,49.57972669,GN,ezocr,ref,0.11597938144329897,88.4020618556701,41.17428758295182,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],41.16762055281603,[1178.59519462   30.0320869   151.05931687   13.543464  ],48.81740531733203,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],48.81746972825418,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
778,SCI18,18,SCI18_1_4,18,1,4,37.07509322,GN,ezocr,ref,0.08762886597938144,91.23711340206185,43.73774486832281,[ 3.00303576e+01  1.21018728e+03 -5.14485858e-01  1.35495919e-01],43.72962476765643,[1178.59519462   30.0320869   151.05931687   13.543464  ],51.46921676080183,[ 3.11438040e+01  2.17558902e+03 -8.46867234e-01  2.00999719e-01],51.46926156561693,[2119.69803704   31.14445482  184.12695863   20.09469357],0.5090017808908833,0.5410522624917173,0.5985269271889311,0.6579455835498284,0.5586732301922176,0.5586732301922176,0.6466856439811743,0.7299413379996937,45.91293721172178,11.091768543483392,38.04208258442026,9.44043726004365
