ref,ref_num,img,img_num,comp,qual,mos,ter,ter_comp
SCI15,15,SCI15_2_3,15,2,3,35.60613138,0.9026974951830443,9.730250481695569
SCI15,15,SCI15_2_4,15,2,4,32.919807,0.9123314065510597,8.76685934489403
SCI15,15,SCI15_2_5,15,2,5,27.69679036,0.9479768786127167,5.202312138728327
SCI15,15,SCI15_3_1,15,3,1,54.27909655,0.1252408477842004,87.47591522157995
SCI15,15,SCI15_3_2,15,3,2,45.80496564,0.928709055876686,7.129094412331405
SCI15,15,SCI15_3_3,15,3,3,37.67722921,0.8448940269749519,15.510597302504813
SCI15,15,SCI15_3_4,15,3,4,28.20905442,0.8930635838150289,10.693641618497107
SCI15,15,SCI15_3_5,15,3,5,28.02393587,0.9075144508670521,9.248554913294793
SCI15,15,SCI15_4_1,15,4,1,38.71063883,0.023946360153256706,97.60536398467433
SCI15,15,SCI15_4_2,15,4,2,51.68048487,0.017324350336862367,98.26756496631376
SCI15,15,SCI15_4_3,15,4,3,55.3545492,0.09248554913294797,90.7514450867052
SCI15,15,SCI15_4_4,15,4,4,53.43045808,0.09441233140655106,90.5587668593449
SCI15,15,SCI15_4_5,15,4,5,48.52656701,0.11560693641618497,88.43930635838151
SCI15,15,SCI15_5_1,15,5,1,65.31828615,0.1001926782273603,89.98073217726397
SCI15,15,SCI15_5_2,15,5,2,58.40662799,0.11078998073217726,88.92100192678227
SCI15,15,SCI15_5_3,15,5,3,47.26838898,0.3246628131021195,67.53371868978806
SCI15,15,SCI15_5_4,15,5,4,35.10618772,0.6714836223506744,32.85163776493256
SCI15,15,SCI15_5_5,15,5,5,29.19349908,0.8275529865125241,17.244701348747594
SCI15,15,SCI15_6_1,15,6,1,72.69463843,0.1297709923664122,87.02290076335878
SCI15,15,SCI15_6_2,15,6,2,68.79960958,0.09248554913294797,90.7514450867052
SCI15,15,SCI15_6_3,15,6,3,53.15680456,0.09248554913294797,90.7514450867052
SCI15,15,SCI15_6_4,15,6,4,47.84075707,0.10789980732177264,89.21001926782274
SCI15,15,SCI15_6_5,15,6,5,31.08618495,0.32755298651252407,67.2447013487476
SCI15,15,SCI15_7_1,15,7,1,73.20308614,0.04928909952606635,95.07109004739337
SCI15,15,SCI15_7_2,15,7,2,63.55460424,0.07610789980732177,92.38921001926782
SCI15,15,SCI15_7_3,15,7,3,60.30343063,0.09248554913294797,90.7514450867052
SCI15,15,SCI15_7_4,15,7,4,55.7633194,0.10308285163776493,89.69171483622351
SCI15,15,SCI15_7_5,15,7,5,51.55547712,0.08477842003853564,91.52215799614643
SCI15,15,SCI15_8_1,15,8,1,74.56559632,0.015414258188824663,98.45857418111753
SCI15,15,SCI15_8_2,15,8,2,63.84012456,0.11078998073217726,88.92100192678227
SCI15,15,SCI15_8_3,15,8,3,64.84910433,0.08574181117533719,91.42581888246627
SCI15,15,SCI15_8_4,15,8,4,58.26317742,0.1001926782273603,89.98073217726397
SCI15,15,SCI15_8_5,15,8,5,41.59997354,0.2119460500963391,78.8053949903661
SCI15,15,SCI15_9_1,15,9,1,69.31541741,0.06069364161849711,93.9306358381503
SCI15,15,SCI15_9_2,15,9,2,71.02692917,0.08092485549132948,91.90751445086705
SCI15,15,SCI15_9_3,15,9,3,59.0759683,0.07129094412331406,92.8709055876686
SCI15,15,SCI15_9_4,15,9,4,42.45503166,0.12620423892100194,87.37957610789981
SCI15,15,SCI15_9_5,15,9,5,37.07493787,0.5385356454720617,46.14643545279383
SCI16,16,SCI16_1_1,16,1,1,62.14463004,0.15179606025492468,84.82039397450754
SCI16,16,SCI16_1_2,16,1,2,44.61760803,0.272305909617613,72.76940903823869
SCI16,16,SCI16_1_3,16,1,3,39.77087471,0.2769409038238702,72.30590961761298
SCI16,16,SCI16_1_4,16,1,4,33.28121829,0.847045191193511,15.295480880648904
SCI16,16,SCI16_1_5,16,1,5,27.10885946,0.996523754345307,0.34762456546929554
SCI16,16,SCI16_2_1,16,2,1,60.57392832,0.15874855156431056,84.12514484356895
SCI16,16,SCI16_2_2,16,2,2,47.6009341,0.22943221320973348,77.05677867902665
SCI16,16,SCI16_2_3,16,2,3,42.01681865,0.20509849362688296,79.4901506373117
SCI16,16,SCI16_2_4,16,2,4,40.1029034,0.641946697566628,35.805330243337195
SCI16,16,SCI16_2_5,16,2,5,29.56031352,0.5086906141367323,49.130938586326764
SCI16,16,SCI16_3_1,16,3,1,57.83862351,0.220162224797219,77.9837775202781
SCI16,16,SCI16_3_2,16,3,2,46.52776149,0.660486674391657,33.9513325608343
SCI16,16,SCI16_3_3,16,3,3,42.1781926,0.5422943221320974,45.77056778679026
SCI16,16,SCI16_3_4,16,3,4,33.28595441,0.996523754345307,0.34762456546929554
SCI16,16,SCI16_3_5,16,3,5,31.15958196,0.996523754345307,0.34762456546929554
SCI16,16,SCI16_4_1,16,4,1,41.10256585,0.056778679026651215,94.32213209733487
SCI16,16,SCI16_4_2,16,4,2,50.94232632,0.09617612977983778,90.38238702201622
SCI16,16,SCI16_4_3,16,4,3,64.12873588,0.7728852838933952,22.71147161066048
SCI16,16,SCI16_4_4,16,4,4,54.94463611,0.20046349942062572,79.95365005793744
SCI16,16,SCI16_4_5,16,4,5,56.23072606,0.7728852838933952,22.71147161066048
SCI16,16,SCI16_5_1,16,5,1,69.45241689,0.23754345307068367,76.24565469293162
SCI16,16,SCI16_5_2,16,5,2,60.9840788,0.19003476245654694,80.9965237543453
SCI16,16,SCI16_5_3,16,5,3,48.24506987,0.2085747392815759,79.14252607184241
SCI16,16,SCI16_5_4,16,5,4,39.95361841,0.18308227114716108,81.69177288528388
SCI16,16,SCI16_5_5,16,5,5,25.22498936,0.3302433371958285,66.97566628041716
SCI16,16,SCI16_6_1,16,6,1,72.76992248,0.12746234067207415,87.25376593279258
SCI16,16,SCI16_6_2,16,6,2,61.39872922,0.11940298507462686,88.05970149253731
SCI16,16,SCI16_6_3,16,6,3,43.40553809,0.6743916570104287,32.56083429895713
SCI16,16,SCI16_6_4,16,6,4,32.13078802,0.19351100811123986,80.64889918887602
SCI16,16,SCI16_6_5,16,6,5,26.56748857,0.20393974507531865,79.60602549246813
SCI16,16,SCI16_7_1,16,7,1,73.00829551,0.09154113557358054,90.84588644264194
SCI16,16,SCI16_7_2,16,7,2,60.62928298,0.1633835457705678,83.66164542294322
SCI16,16,SCI16_7_3,16,7,3,57.1693421,0.15295480880648898,84.7045191193511
SCI16,16,SCI16_7_4,16,7,4,51.50921919,0.23348519362186787,76.65148063781322
SCI16,16,SCI16_7_5,16,7,5,44.32467867,0.23183391003460208,76.8166089965398
SCI16,16,SCI16_8_1,16,8,1,72.59270684,0.08690614136732329,91.30938586326766
SCI16,16,SCI16_8_2,16,8,2,65.68727118,0.0996523754345307,90.03476245654693
SCI16,16,SCI16_8_3,16,8,3,55.52524925,0.16875712656784492,83.12428734321551
SCI16,16,SCI16_8_4,16,8,4,45.54598885,0.13318284424379231,86.68171557562077
SCI16,16,SCI16_8_5,16,8,5,29.81882823,0.2653534183082271,73.46465816917728
SCI16,16,SCI16_9_1,16,9,1,58.30499566,0.13557358053302435,86.44264194669756
SCI16,16,SCI16_9_2,16,9,2,55.0827902,0.09038238702201622,90.96176129779838
SCI16,16,SCI16_9_3,16,9,3,53.5768515,0.2414187643020595,75.85812356979405
SCI16,16,SCI16_9_4,16,9,4,46.13949521,0.15185601799775028,84.81439820022497
SCI16,16,SCI16_9_5,16,9,5,33.00795728,0.135498320268757,86.45016797312431
SCI17,17,SCI17_1_1,17,1,1,54.72015352,0.7785234899328859,22.14765100671141
SCI17,17,SCI17_1_2,17,1,2,40.27101055,0.7751572327044025,22.48427672955975
SCI17,17,SCI17_1_3,17,1,3,36.25594829,0.8077601410934744,19.22398589065256
SCI17,17,SCI17_1_4,17,1,4,31.80998396,0.9947089947089947,0.5291005291005346
SCI17,17,SCI17_1_5,17,1,5,27.07761353,0.9947089947089947,0.5291005291005346
SCI17,17,SCI17_2_1,17,2,1,57.3806703,0.8342151675485009,16.57848324514991
SCI17,17,SCI17_2_2,17,2,2,50.13077613,0.8289241622574955,17.107583774250447
SCI17,17,SCI17_2_3,17,2,3,39.77615196,0.8253968253968254,17.460317460317466
SCI17,17,SCI17_2_4,17,2,4,35.53902317,0.8712522045855379,12.874779541446213
SCI17,17,SCI17_2_5,17,2,5,25.74904501,0.9153439153439153,8.465608465608465
SCI17,17,SCI17_3_1,17,3,1,51.82165306,0.7848324514991182,21.516754850088184
SCI17,17,SCI17_3_2,17,3,2,46.8860912,0.8095238095238095,19.047619047619047
SCI17,17,SCI17_3_3,17,3,3,38.50642985,0.8765432098765432,12.345679012345679
SCI17,17,SCI17_3_4,17,3,4,31.65893266,0.9947089947089947,0.5291005291005346
SCI17,17,SCI17_3_5,17,3,5,27.68029698,0.9559082892416225,4.409171075837747
SCI17,17,SCI17_4_1,17,4,1,37.99332098,0.3436960276338515,65.63039723661485
SCI17,17,SCI17_4_2,17,4,2,50.87432723,0.30016583747927034,69.98341625207296
SCI17,17,SCI17_4_3,17,4,3,66.02568014,0.7130584192439863,28.694158075601372
SCI17,17,SCI17_4_4,17,4,4,55.05365279,0.7095158597662772,29.04841402337228
SCI17,17,SCI17_4_5,17,4,5,49.8885298,0.7354497354497355,26.455026455026452
SCI17,17,SCI17_5_1,17,5,1,70.44718237,0.8055105348460292,19.448946515397083
SCI17,17,SCI17_5_2,17,5,2,58.91197106,0.7721739130434783,22.782608695652172
SCI17,17,SCI17_5_3,17,5,3,46.45332355,0.8130511463844797,18.69488536155203
SCI17,17,SCI17_5_4,17,5,4,36.12470523,0.798941798941799,20.105820105820104
SCI17,17,SCI17_5_5,17,5,5,26.37604228,0.8289241622574955,17.107583774250447
SCI17,17,SCI17_6_1,17,6,1,65.80837004,0.8150572831423896,18.494271685761042
SCI17,17,SCI17_6_2,17,6,2,65.71473248,0.7880258899676376,21.197411003236244
SCI17,17,SCI17_6_3,17,6,3,46.64887018,0.7820710973724884,21.792890262751165
SCI17,17,SCI17_6_4,17,6,4,44.64784759,0.795417348608838,20.458265139116204
SCI17,17,SCI17_6_5,17,6,5,36.03742143,0.7283950617283951,27.160493827160494
SCI17,17,SCI17_7_1,17,7,1,69.81308257,0.30915371329879104,69.08462867012089
SCI17,17,SCI17_7_2,17,7,2,60.93941893,0.65625,34.375
SCI17,17,SCI17_7_3,17,7,3,56.73553213,0.6595744680851063,34.04255319148937
SCI17,17,SCI17_7_4,17,7,4,52.80182384,0.652027027027027,34.797297297297305
SCI17,17,SCI17_7_5,17,7,5,40.83868368,0.7472,25.28
SCI17,17,SCI17_8_1,17,8,1,69.78666421,0.48936170212765956,51.06382978723405
SCI17,17,SCI17_8_2,17,8,2,68.89124967,0.6721044045676998,32.78955954323002
SCI17,17,SCI17_8_3,17,8,3,65.06052395,0.6814580031695721,31.854199683042793
SCI17,17,SCI17_8_4,17,8,4,59.6627074,0.6049382716049383,39.50617283950617
SCI17,17,SCI17_8_5,17,8,5,40.52737433,0.712280701754386,28.771929824561404
SCI17,17,SCI17_9_1,17,9,1,68.90006742,0.688026981450253,31.1973018549747
SCI17,17,SCI17_9_2,17,9,2,66.12846724,0.781305114638448,21.869488536155202
SCI17,17,SCI17_9_3,17,9,3,60.99889141,0.7886855241264559,21.131447587354412
SCI17,17,SCI17_9_4,17,9,4,43.68894106,0.7855917667238422,21.440823327615778
SCI17,17,SCI17_9_5,17,9,5,33.37100275,0.8077544426494345,19.224555735056548
SCI18,18,SCI18_1_1,18,1,1,69.3645502,0.14285714285714285,85.71428571428572
SCI18,18,SCI18_1_2,18,1,2,55.12645706,0.16578947368421051,83.42105263157895
SCI18,18,SCI18_1_3,18,1,3,49.57972669,0.14921465968586387,85.07853403141361
SCI18,18,SCI18_1_4,18,1,4,37.07509322,0.9909365558912386,0.9063444108761365
SCI18,18,SCI18_1_5,18,1,5,30.24941285,0.9909365558912386,0.9063444108761365
SCI18,18,SCI18_2_1,18,2,1,55.73468285,0.19444444444444445,80.55555555555556
SCI18,18,SCI18_2_2,18,2,2,51.90298281,0.25133689839572193,74.8663101604278
SCI18,18,SCI18_2_3,18,2,3,44.74960367,0.17478510028653296,82.52148997134671
SCI18,18,SCI18_2_4,18,2,4,39.9377183,0.7099697885196374,29.003021148036257
SCI18,18,SCI18_2_5,18,2,5,38.3113907,0.8882175226586103,11.178247734138969
SCI18,18,SCI18_3_1,18,3,1,57.41142098,0.1934673366834171,80.65326633165829
SCI18,18,SCI18_3_2,18,3,2,43.43342131,0.9909365558912386,0.9063444108761365
SCI18,18,SCI18_3_3,18,3,3,41.29053053,0.8731117824773413,12.688821752265866
SCI18,18,SCI18_3_4,18,3,4,31.00336737,0.9909365558912386,0.9063444108761365
SCI18,18,SCI18_3_5,18,3,5,29.04837073,0.9365558912386707,6.344410876132933
SCI18,18,SCI18_4_1,18,4,1,42.46527178,0.14882506527415143,85.11749347258485
SCI18,18,SCI18_4_2,18,4,2,50.71359771,0.006042296072507553,99.39577039274926
SCI18,18,SCI18_4_3,18,4,3,53.93680504,0.273224043715847,72.67759562841529
SCI18,18,SCI18_4_4,18,4,4,50.58416535,0.0755287009063444,92.44712990936556
SCI18,18,SCI18_4_5,18,4,5,57.03921178,0.2845303867403315,71.54696132596685
SCI18,18,SCI18_5_1,18,5,1,69.34144168,0.1345646437994723,86.54353562005277
SCI18,18,SCI18_5_2,18,5,2,60.85810598,0.2283464566929134,77.16535433070865
SCI18,18,SCI18_5_3,18,5,3,56.55160635,0.27492447129909364,72.50755287009063
SCI18,18,SCI18_5_4,18,5,4,46.27770743,0.2712765957446808,72.87234042553192
SCI18,18,SCI18_5_5,18,5,5,38.72207565,0.2216624685138539,77.8337531486146
SCI18,18,SCI18_6_1,18,6,1,70.95499641,0.0,100.0
SCI18,18,SCI18_6_2,18,6,2,71.70802823,0.006024096385542169,99.3975903614458
SCI18,18,SCI18_6_3,18,6,3,72.6312153,0.15544041450777202,84.4559585492228
SCI18,18,SCI18_6_4,18,6,4,68.24542019,0.029940119760479042,97.0059880239521
SCI18,18,SCI18_6_5,18,6,5,54.27640897,0.31197771587743733,68.80222841225627
SCI18,18,SCI18_7_1,18,7,1,72.05741969,0.00906344410876133,99.09365558912387
SCI18,18,SCI18_7_2,18,7,2,73.33241781,0.0030211480362537764,99.69788519637463
SCI18,18,SCI18_7_3,18,7,3,70.74168132,0.0030211480362537764,99.69788519637463
SCI18,18,SCI18_7_4,18,7,4,72.83675102,0.006024096385542169,99.3975903614458
SCI18,18,SCI18_7_5,18,7,5,69.858062,0.00906344410876133,99.09365558912387
SCI18,18,SCI18_8_1,18,8,1,74.05811894,0.006042296072507553,99.39577039274926
SCI18,18,SCI18_8_2,18,8,2,68.86635746,0.08157099697885196,91.8429003021148
SCI18,18,SCI18_8_3,18,8,3,68.53624944,0.17632241813602015,82.36775818639799
SCI18,18,SCI18_8_4,18,8,4,65.51909177,0.17766497461928935,82.23350253807106
SCI18,18,SCI18_8_5,18,8,5,39.85695055,0.28255528255528256,71.74447174447174
SCI18,18,SCI18_9_1,18,9,1,73.1151192,0.0030211480362537764,99.69788519637463
SCI18,18,SCI18_9_2,18,9,2,71.62946047,0.0030211480362537764,99.69788519637463
SCI18,18,SCI18_9_3,18,9,3,69.95234717,0.0030211480362537764,99.69788519637463
SCI18,18,SCI18_9_4,18,9,4,66.38600982,0.006042296072507553,99.39577039274926
SCI18,18,SCI18_9_5,18,9,5,63.31103822,0.17468354430379746,82.53164556962025
SCI19,19,SCI19_1_1,19,1,1,59.20852917,0.6519337016574586,34.806629834254146
SCI19,19,SCI19_1_2,19,1,2,45.85322405,0.6795580110497238,32.04419889502762
SCI19,19,SCI19_1_3,19,1,3,37.46263159,0.5193370165745856,48.06629834254144
SCI19,19,SCI19_1_4,19,1,4,31.97411311,0.9834254143646409,1.6574585635359074
SCI19,19,SCI19_1_5,19,1,5,26.08098039,0.9834254143646409,1.6574585635359074
SCI19,19,SCI19_2_1,19,2,1,68.45222978,0.9005524861878453,9.944751381215466
SCI19,19,SCI19_2_2,19,2,2,56.65561475,0.9337016574585635,6.629834254143652
SCI19,19,SCI19_2_3,19,2,3,48.17867711,0.9502762430939227,4.972375690607733
SCI19,19,SCI19_2_4,19,2,4,46.32605686,0.9834254143646409,1.6574585635359074
SCI19,19,SCI19_2_5,19,2,5,39.9867495,0.9834254143646409,1.6574585635359074
SCI19,19,SCI19_3_1,19,3,1,63.09461693,0.9502762430939227,4.972375690607733
SCI19,19,SCI19_3_2,19,3,2,56.37107023,0.9226519337016574,7.734806629834257
SCI19,19,SCI19_3_3,19,3,3,45.15369323,0.9834254143646409,1.6574585635359074
SCI19,19,SCI19_3_4,19,3,4,36.41731206,0.9834254143646409,1.6574585635359074
SCI19,19,SCI19_3_5,19,3,5,39.02349298,0.9834254143646409,1.6574585635359074
SCI19,19,SCI19_4_1,19,4,1,36.43198543,0.430939226519337,56.9060773480663
SCI19,19,SCI19_4_2,19,4,2,52.63576881,0.4530386740331492,54.69613259668509
SCI19,19,SCI19_4_3,19,4,3,63.70268564,0.6243093922651933,37.569060773480665
SCI19,19,SCI19_4_4,19,4,4,52.2692746,0.6685082872928176,33.149171270718234
SCI19,19,SCI19_4_5,19,4,5,49.48250865,0.6629834254143646,33.70165745856354
SCI19,19,SCI19_5_1,19,5,1,72.30262817,0.2596685082872928,74.03314917127072
SCI19,19,SCI19_5_2,19,5,2,66.50200394,0.856353591160221,14.364640883977897
SCI19,19,SCI19_5_3,19,5,3,53.86849969,0.9447513812154696,5.524861878453036
SCI19,19,SCI19_5_4,19,5,4,33.58747899,0.9392265193370166,6.077348066298338
SCI19,19,SCI19_5_5,19,5,5,27.03433695,0.9834254143646409,1.6574585635359074
SCI19,19,SCI19_6_1,19,6,1,76.0840554,0.22439024390243903,77.5609756097561
SCI19,19,SCI19_6_2,19,6,2,69.44388583,0.6353591160220995,36.46408839779005
SCI19,19,SCI19_6_3,19,6,3,62.62906931,0.47,53.0
SCI19,19,SCI19_6_4,19,6,4,58.91868824,0.8895027624309392,11.049723756906083
SCI19,19,SCI19_6_5,19,6,5,45.67193144,0.850828729281768,14.917127071823199
SCI19,19,SCI19_7_1,19,7,1,73.55117773,0.6408839779005525,35.911602209944746
SCI19,19,SCI19_7_2,19,7,2,58.97403446,0.430939226519337,56.9060773480663
SCI19,19,SCI19_7_3,19,7,3,58.12614681,0.4530386740331492,54.69613259668509
SCI19,19,SCI19_7_4,19,7,4,49.27764303,0.44751381215469616,55.24861878453038
SCI19,19,SCI19_7_5,19,7,5,44.93681146,0.5966850828729282,40.33149171270718
SCI19,19,SCI19_8_1,19,8,1,71.60609294,0.3425414364640884,65.74585635359117
SCI19,19,SCI19_8_2,19,8,2,67.86887717,0.6906077348066298,30.939226519337016
SCI19,19,SCI19_8_3,19,8,3,58.48857999,0.5580110497237569,44.19889502762431
SCI19,19,SCI19_8_4,19,8,4,55.40038555,0.7790055248618785,22.099447513812155
SCI19,19,SCI19_8_5,19,8,5,31.97806431,0.8176795580110497,18.232044198895025
SCI19,19,SCI19_9_1,19,9,1,68.16304599,0.6685082872928176,33.149171270718234
SCI19,19,SCI19_9_2,19,9,2,62.32691585,0.7403314917127072,25.96685082872928
SCI19,19,SCI19_9_3,19,9,3,60.71608568,0.6132596685082873,38.67403314917127
SCI19,19,SCI19_9_4,19,9,4,46.96086522,0.6961325966850829,30.386740331491712
SCI19,19,SCI19_9_5,19,9,5,37.12029918,0.7403314917127072,25.96685082872928
SCI20,20,SCI20_1_1,20,1,1,65.23605564,0.014573510501500214,98.54264894984998
SCI20,20,SCI20_1_2,20,1,2,53.41446407,0.008186126669538992,99.1813873330461
SCI20,20,SCI20_1_3,20,1,3,39.07376658,0.025630072618539085,97.43699273814609
SCI20,20,SCI20_1_4,20,1,4,29.94705943,0.998707453683757,0.12925463162429818
SCI20,20,SCI20_1_5,20,1,5,28.45102688,0.998707453683757,0.12925463162429818
SCI20,20,SCI20_2_1,20,2,1,52.69200649,0.004739336492890996,99.52606635071089
SCI20,20,SCI20_2_2,20,2,2,46.47689551,0.015079707022834985,98.4920292977165
SCI20,20,SCI20_2_3,20,2,3,34.30399899,0.061611374407582936,93.8388625592417
SCI20,20,SCI20_2_4,20,2,4,28.05459183,0.06764325721671693,93.2356742783283
SCI20,20,SCI20_2_5,20,2,5,25.98421528,0.34640241275312367,65.35975872468764
SCI20,20,SCI20_3_1,20,3,1,53.52844895,0.028985507246376812,97.10144927536231
SCI20,20,SCI20_3_2,20,3,2,38.70530906,0.12666953899181388,87.3330461008186
SCI20,20,SCI20_3_3,20,3,3,35.86802902,0.2050840155105558,79.49159844894442
SCI20,20,SCI20_3_4,20,3,4,25.56747913,0.6307626023265833,36.923739767341665
SCI20,20,SCI20_3_5,20,3,5,27.86957842,0.7686342093925033,23.136579060749675
SCI20,20,SCI20_4_1,20,4,1,39.23226684,0.0034467901766479965,99.65532098233521
SCI20,20,SCI20_4_2,20,4,2,48.28413152,0.003015941404566997,99.6984058595433
SCI20,20,SCI20_4_3,20,4,3,54.32323311,0.01120206807410599,98.8797931925894
SCI20,20,SCI20_4_4,20,4,4,52.86601327,0.013775290572535515,98.62247094274646
SCI20,20,SCI20_4_5,20,4,5,48.68190934,0.052132701421800945,94.7867298578199
SCI20,20,SCI20_5_1,20,5,1,68.69920032,0.014982876712328766,98.50171232876713
SCI20,20,SCI20_5_2,20,5,2,55.54890376,0.017649591046061126,98.2350408953939
SCI20,20,SCI20_5_3,20,5,3,42.24465665,0.03059026281775097,96.9409737182249
SCI20,20,SCI20_5_4,20,5,4,36.83609651,0.10900473933649289,89.0995260663507
SCI20,20,SCI20_5_5,20,5,5,25.46314586,0.25764756570443775,74.23524342955623
SCI20,20,SCI20_6_1,20,6,1,68.82645587,0.01452991452991453,98.54700854700855
SCI20,20,SCI20_6_2,20,6,2,66.1277537,0.011154011154011155,98.88459888459889
SCI20,20,SCI20_6_3,20,6,3,51.90299819,0.02668962548428756,97.33103745157125
SCI20,20,SCI20_6_4,20,6,4,47.77775041,0.03317535545023697,96.6824644549763
SCI20,20,SCI20_6_5,20,6,5,27.33165449,0.13227057302886686,86.77294269711331
SCI20,20,SCI20_7_1,20,7,1,69.53430053,0.002154243860404998,99.7845756139595
SCI20,20,SCI20_7_2,20,7,2,69.80871056,0.0012925463162429987,99.87074536837571
SCI20,20,SCI20_7_3,20,7,3,63.65461897,0.008616975441619991,99.138302455838
SCI20,20,SCI20_7_4,20,7,4,61.49990537,0.01117798796216681,98.88220120378331
SCI20,20,SCI20_7_5,20,7,5,49.80064215,0.011991434689507495,98.80085653104925
SCI20,20,SCI20_8_1,20,8,1,69.4330529,0.003877638948728996,99.61223610512711
SCI20,20,SCI20_8_2,20,8,2,69.39138752,0.014957264957264958,98.50427350427351
SCI20,20,SCI20_8_3,20,8,3,67.00959072,0.025256849315068493,97.47431506849315
SCI20,20,SCI20_8_4,20,8,4,66.81165152,0.03479381443298969,96.52061855670104
SCI20,20,SCI20_8_5,20,8,5,42.00123262,0.2033606204222318,79.66393795777682
SCI20,20,SCI20_9_1,20,9,1,73.10736374,0.01113490364025696,98.8865096359743
SCI20,20,SCI20_9_2,20,9,2,68.60635474,0.005601034037052995,99.4398965962947
SCI20,20,SCI20_9_3,20,9,3,69.28410142,0.004739336492890996,99.52606635071089
SCI20,20,SCI20_9_4,20,9,4,49.27001474,0.014648858250753986,98.5351141749246
SCI20,20,SCI20_9_5,20,9,5,36.36619022,0.02433817250213493,97.5661827497865
SCI21,21,SCI21_1_1,21,1,1,60.65005987,0.05157297576070139,94.84270242392986
SCI21,21,SCI21_1_2,21,1,2,46.70429193,0.14299065420560747,85.70093457943926
SCI21,21,SCI21_1_3,21,1,3,42.59439465,0.1537731371618415,84.62268628381585
SCI21,21,SCI21_1_4,21,1,4,32.64750635,0.7318526543878656,26.814734561213438
SCI21,21,SCI21_1_5,21,1,5,25.04627302,0.9983748645720477,0.16251354279522845
SCI21,21,SCI21_2_1,21,2,1,63.58473838,0.16070553650171485,83.92944634982852
SCI21,21,SCI21_2_2,21,2,2,52.69223047,0.16400206291903044,83.59979370809695
SCI21,21,SCI21_2_3,21,2,3,40.93092224,0.9750812567713976,2.4918743228602436
SCI21,21,SCI21_2_4,21,2,4,39.5258168,0.9848320693391116,1.5167930660888396
SCI21,21,SCI21_2_5,21,2,5,33.53991765,0.9875406283856988,1.2459371614301218
SCI21,21,SCI21_3_1,21,3,1,62.543035,0.07110438729198185,92.8895612708018
SCI21,21,SCI21_3_2,21,3,2,52.60944416,0.2611050920910076,73.88949079089923
SCI21,21,SCI21_3_3,21,3,3,41.92588537,0.971830985915493,2.8169014084507005
SCI21,21,SCI21_3_4,21,3,4,27.84218499,0.9983748645720477,0.16251354279522845
SCI21,21,SCI21_3_5,21,3,5,30.35501822,0.9983748645720477,0.16251354279522845
SCI21,21,SCI21_4_1,21,4,1,36.60310714,0.0509783728115345,94.90216271884655
SCI21,21,SCI21_4_2,21,4,2,53.32533975,0.04806201550387597,95.1937984496124
SCI21,21,SCI21_4_3,21,4,3,61.36529347,0.04951005673027334,95.04899432697268
SCI21,21,SCI21_4_4,21,4,4,58.47918374,0.11532916866890917,88.46708313310909
SCI21,21,SCI21_4_5,21,4,5,50.91166772,0.16666666666666666,83.33333333333334
SCI21,21,SCI21_5_1,21,5,1,66.10401393,0.10526315789473684,89.47368421052632
SCI21,21,SCI21_5_2,21,5,2,54.61548911,0.32881906825568796,67.11809317443121
SCI21,21,SCI21_5_3,21,5,3,50.32472367,0.4485373781148429,55.146262188515706
SCI21,21,SCI21_5_4,21,5,4,34.75149563,0.8223185265438786,17.76814734561214
SCI21,21,SCI21_5_5,21,5,5,29.2141873,0.3681687440076702,63.18312559923298
SCI21,21,SCI21_6_1,21,6,1,69.73486718,0.05586878523833931,94.41312147616607
SCI21,21,SCI21_6_2,21,6,2,53.75384109,0.28722334004024147,71.27766599597585
SCI21,21,SCI21_6_3,21,6,3,39.02848614,0.638136511375948,36.186348862405204
SCI21,21,SCI21_6_4,21,6,4,35.67142117,0.6267605633802817,37.323943661971825
SCI21,21,SCI21_6_5,21,6,5,29.45872925,0.6793066088840737,32.06933911159263
SCI21,21,SCI21_7_1,21,7,1,73.23286613,0.05298353909465021,94.70164609053498
SCI21,21,SCI21_7_2,21,7,2,60.19025434,0.13621418506341004,86.378581493659
SCI21,21,SCI21_7_3,21,7,3,53.80658813,0.12277227722772277,87.72277227722772
SCI21,21,SCI21_7_4,21,7,4,54.53741006,0.09965803615046409,90.03419638495359
SCI21,21,SCI21_7_5,21,7,5,44.08832433,0.14630747793776128,85.36925220622386
SCI21,21,SCI21_8_1,21,8,1,71.92559014,0.04894384337970119,95.10561566202989
SCI21,21,SCI21_8_2,21,8,2,74.16321978,0.12831439393939395,87.16856060606061
SCI21,21,SCI21_8_3,21,8,3,69.52755801,0.14127823161941375,85.87217683805862
SCI21,21,SCI21_8_4,21,8,4,63.22664741,0.007530930607853685,99.24690693921463
SCI21,21,SCI21_8_5,21,8,5,39.70506779,0.2568991470145509,74.3100852985449
SCI21,21,SCI21_9_1,21,9,1,67.74846688,0.14212488350419386,85.78751164958062
SCI21,21,SCI21_9_2,21,9,2,64.4784461,0.12339209147212958,87.66079085278704
SCI21,21,SCI21_9_3,21,9,3,58.73195285,0.1722643553629469,82.77356446370531
SCI21,21,SCI21_9_4,21,9,4,53.25063086,0.12523809523809523,87.47619047619047
SCI21,21,SCI21_9_5,21,9,5,40.7047709,0.14918970448045757,85.08102955195424
SCI22,22,SCI22_1_1,22,1,1,58.22877728,0.09282700421940929,90.71729957805907
SCI22,22,SCI22_1_2,22,1,2,47.11246051,0.10548523206751055,89.45147679324894
SCI22,22,SCI22_1_3,22,1,3,43.59647044,0.08860759493670886,91.13924050632912
